"Year"	"Month"	"State"	"Location"	"Food"	"Ingredient"	"Species"	"Serotype"	"Status"	"Illnesses"	"Hospitalizations"	"Fatalities"
2006	"August"	"Kansas"	"Unkown"	"Goat Cheese/Chevre, Unpasteurized"	"NA"	"Brucella unknown"	"Unkown"	"Confirmed"	5	3	0
2006	"August"	"Maryland"	"Office/Indoor Workplace; Prison/Jail"	"Unkown"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	9	0	0
2006	"August"	"Maryland"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2006	"August"	"Maryland"	"School/College/University"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	46	0	0
2006	"August"	"Michigan"	"Unkown"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	27	0	0
2006	"August"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	22	0	0
2006	"August"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	10	0	0
2006	"August"	"Minnesota"	"Restaurant"	"Chicken, Other; Refried Beans, Unspecified"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	6	0	0
2006	"August"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	14	0	0
2006	"August"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	25	1	0
2006	"August"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	5	0	0
2006	"August"	"Minnesota"	"Restaurant"	"Chicken, Unspecified"	"NA"	"Salmonella enterica"	"Newport"	"Confirmed"	18	1	0
2006	"August"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	3	1	0
2006	"August"	"Missouri"	"School/College/University"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
2006	"August"	"Multistate"	"Restaurant"	"Multiple Foods"	"NA"	"Salmonella enterica"	"Potsdam"	"Confirmed"	19	1	0
2006	"August"	"Multistate"	"Private Home/Residence"	"Spinach"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	238	103	5
2006	"August"	"Multistate"	"Unkown"	"Peanut Butter"	"NA"	"Salmonella enterica"	"Tennessee"	"Confirmed"	715	129	0
2006	"August"	"New York"	"Restaurant"	"Watermelon"	"Fruit, Unspecified"	"Salmonella enterica"	"Newport"	"Confirmed"	20	2	0
2006	"August"	"New York"	"Restaurant"	"Tuna, Unspecified"	"Fin Fish"	"Scombroid toxin"	"Unkown"	"Confirmed"	2	0	0
2006	"August"	"New York"	"Private Home/Residence"	"Susumber Berries"	"Fruit, Unspecified"	"Chemical or toxin"	"Unkown"	"Confirmed"	2	2	0
2006	"August"	"New York"	"Private Home/Residence"	"Clams, Raw"	"Clams, Raw"	"Vibrio parahaemolyticus"	"Unkown"	"Confirmed"	2	0	0
2006	"August"	"New York"	"Restaurant; Grocery Store"	"Cake"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	10	1	0
2006	"August"	"New York"	"Banquet Facility"	"Green Salad"	"Leafy Green"	"Unkown"	"Unkown"	"Pending"	18	0	0
2006	"August"	"New York"	"Restaurant; Catering Service"	"Unkown"	"NA"	"Salmonella enterica"	"Group B"	"Confirmed"	5	2	0
2006	"August"	"New York"	"Restaurant; Private Home/Residence; Hospital"	"Unkown"	"NA"	"Salmonella enterica"	"Javiana"	"Confirmed"	8	3	0
2006	"August"	"New York"	"Unkown"	"Honeydew Melon; Plum, Unspecified; Pizza, Unspecified; Cheese, Unspecified"	"Fruit, Unspecified; Fruit, Unspecified; Cheese"	"Salmonella enterica"	"Newport"	"Confirmed"	12	3	0
2006	"August"	"North Carolina"	"School/College/University"	"Ice Tea"	"NA"	"Salmonella enterica"	"Bareilly"	"Confirmed"	25	0	0
2006	"August"	"Ohio"	"Restaurant"	"Pizza, Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	2	0	0
2006	"August"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	3	1	0
2006	"August"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	3	0	0
2006	"August"	"Ohio"	"Private Home/Residence; Grocery Store"	"Rice, Broccoli And Cheese"	"NA"	"Salmonella enterica"	"Thompson"	"Confirmed"	9	1	0
2006	"August"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	24	0	0
2006	"August"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	19	0	0
2006	"August"	"Ohio"	"Unkown"	"Sausage, Bratwurst; Chicken, Grilled"	"NA"	"Campylobacter unknown"	"Unkown"	"Confirmed"	13	2	0
2006	"August"	"Oregon"	"Unkown"	"Other Cheese, Pasteurized"	"NA"	"Listeria monocytogenes"	"Unkown"	"Confirmed"	3	2	1
2006	"August"	"Oregon"	"Unkown"	"Unkown"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	5	2	0
2006	"August"	"Pennsylvania"	"Unkown"	"Fish, Tilapia; Chicken, Fried"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	17	0	0
2006	"August"	"Pennsylvania"	"Restaurant"	"Pork, Bbq"	"Pork"	"Salmonella enterica"	"Muenster"	"Confirmed"	60	2	0
2006	"August"	"Pennsylvania"	"Unknown"	"Unkown"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	2	0	0
2006	"August"	"Pennsylvania"	"Unknown"	"Unkown"	"NA"	"Salmonella enterica"	"Stanley"	"Confirmed"	12	4	0
2006	"August"	"Pennsylvania"	"Private Home/Residence"	"Unkown"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	4	0	0
2006	"August"	"Pennsylvania"	"Restaurant; Banquet Facility"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	23	1	0
2006	"August"	"Pennsylvania"	"Grocery Store"	"Raw Milk; Queso Fresco, Unpasteurized"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	20	2	0
2006	"August"	"Tennessee"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2006	"August"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2006	"August"	"Wisconsin"	"Restaurant"	"Fish, Escolar"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	2	0	0
2006	"September"	"Alaska"	"Restaurant"	"Unkown"	"NA"	"Virus"	"Unkown"	"Confirmed"	52	0	0
2006	"September"	"Arizona"	"Private Home/Residence"	"Beef, Picadilla"	"Beef"	"Shigella sonnei"	"Unkown"	"Confirmed"	29	7	0
2006	"September"	"Arizona"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unknown"	"Confirmed"	6	0	0
2006	"September"	"Arkansas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	33	2	0
2006	"September"	"California"	"Restaurant"	"Salad, Unspecified"	"NA"	"Shigella sonnei"	"Unkown"	"Confirmed"	9	0	0
2006	"September"	"California"	"Restaurant"	"Salad, Unspecified; Ranch Dressing"	"NA"	"Norovirus genogroup I"	"GI_1"	"Confirmed"	18	0	0
2006	"September"	"California"	"Restaurant"	"Beans, Unspecified"	"NA"	"Shigella sonnei"	"Unkown"	"Confirmed"	11	2	0
2006	"September"	"California"	"Private Home/Residence; Grocery Store; Religious Facility"	"Unkown"	"NA"	"Clostridium perfringens"	"Unkown"	"Suspected"	13	0	0
2006	"September"	"California"	"Unkown"	"Milk/Cream"	"NA"	"Bacterium"	"Unkown"	"Suspected"	6	0	0
2006	"September"	"California"	"Restaurant; Private Home/Residence"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	12	0	0
2006	"September"	"California"	"Unkown"	"Cobb Salad; Cobb Dressing"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	26	0	0
2006	"September"	"California"	"Unkown"	"Raw Milk; Raw Colostrum"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	6	3	0
2006	"September"	"California"	"Unkown"	"Cake"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	6	0	0
2006	"September"	"California"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	4	0	0
2006	"September"	"California"	"Restaurant"	"Chicken, Unspecified"	"NA"	"Salmonella enterica"	"Typhimurium var Cope"	"Confirmed"	3	0	0
2006	"September"	"California"	"Unkown"	"Unkown"	"NA"	"Chemical or toxin"	"Unkown"	"Suspected"	13	0	0
2006	"September"	"California"	"Restaurant"	"Unkown"	"NA"	"Chemical or toxin"	"Unkown"	"Suspected"	2	0	0
2006	"September"	"Colorado"	"Unkown"	"Whole Milk, Unpasteurized"	"Milk"	"Campylobacter unknown"	"Unkown"	"Confirmed"	5	4	0
2006	"September"	"Colorado"	"Catering Service"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	22	0	0
2006	"September"	"Florida"	"Private Home/Residence"	"Fish, Baracuda"	"Fin Fish"	"Ciguatoxin"	"Unkown"	"Confirmed"	3	3	0
2006	"September"	"Florida"	"Restaurant"	"Fried Rice, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2006	"September"	"Florida"	"Restaurant"	"Unkown"	"NA"	"Giardia intestinalis"	"Unkown"	"Suspected"	4	0	0
2006	"September"	"Hawaii"	"Camp"	"Fish, Kole"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	5	2	0
2006	"September"	"Illinois"	"Catering Service"	"Chicken Biryani"	"NA"	"Unkown"	"Unkown"	"Pending"	52	0	0
2006	"September"	"Illinois"	"Restaurant"	"Pork, Other"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	23	3	0
2006	"September"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	13	0	0
2006	"September"	"Iowa"	"Private Home/Residence"	"Pasta Salad; Potato Salad"	"NA"	"Salmonella enterica"	"I 4,[5],12:i:-"	"Confirmed"	4	3	0
2006	"September"	"Louisiana"	"Catering Service; Grocery Store"	"Mixed Meats, Unspecified; Ground Beef, Other"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	35	2	0
2006	"September"	"Louisiana"	"Restaurant"	"Pork, Roasted; Seafood Pasta"	"NA"	"Clostridium perfringens"	"Unkown"	"Confirmed"	16	1	0
2006	"September"	"Maine"	"Unkown"	"Tomato (See Fruit)"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	8	1	0
2006	"September"	"Maryland"	"Restaurant"	"Crab Salad; Soup, Crab"	"Crustacean; Crustacean"	"Unkown"	"Unkown"	"Pending"	5	0	0
2006	"September"	"Michigan"	"Restaurant"	"Hot Dog, Unspecified; Soda, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2006	"September"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2006	"September"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	0	0
2006	"September"	"Minnesota"	"Private Home/Residence"	"Mushrooms"	"NA"	"Mycotoxins"	"Unkown"	"Confirmed"	6	6	1
2006	"September"	"Minnesota"	"Restaurant"	"Shrimp"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	13	0	0
2006	"September"	"Minnesota"	"Restaurant; Private Home/Residence"	"Cucumber Salad"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	24	0	0
2006	"September"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Shigella sonnei"	"Unkown"	"Confirmed"	6	0	0
2006	"September"	"Missouri"	"Restaurant"	"Chicken Wrap"	"NA"	"Unkown"	"Unkown"	"Pending"	8	0	0
2006	"September"	"Multistate"	"Unkown"	"Carrot Juice, Pasteurized"	"NA"	"Clostridium botulinum"	"Unkown"	"Confirmed"	4	4	1
2006	"September"	"Multistate"	"Restaurant; Private Home/Residence"	"Tomato, Unspecified"	"NA"	"Salmonella enterica"	"Typhimurium"	"Confirmed"	192	24	0
2006	"September"	"New York"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	7	0	0
2006	"September"	"New York"	"Private Home/Residence"	"Mushrooms, Unspecified"	"Fungus"	"Mycotoxins"	"Unkown"	"Confirmed"	2	2	0
2006	"September"	"New York"	"Restaurant"	"Rolls"	"Bread"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	39	0	0
2006	"September"	"North Carolina"	"Private Home/Residence"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	8	0	0
2006	"September"	"North Dakota"	"Unkown"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	21	0	0
2006	"September"	"Ohio"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	3	0	0
2006	"September"	"Oregon"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	12	0	0
2006	"September"	"Pennsylvania"	"Restaurant; Private Home/Residence; Catering Service"	"Tomato, Unspecified; Tea"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	17	0	0
2006	"September"	"Pennsylvania"	"Unknown"	"Unkown"	"NA"	"Campylobacter jejuni"	"Unkown"	"Confirmed"	3	0	0
2006	"September"	"Pennsylvania"	"Unknown"	"Unkown"	"NA"	"Campylobacter jejuni"	"Unkown"	"Confirmed"	3	0	0
2006	"September"	"Rhode Island"	"Private Home/Residence"	"Chicken, Roasted"	"NA"	"Bacillus cereus"	"Unkown"	"Confirmed"	5	0	0
2006	"September"	"Tennessee"	"Restaurant"	"Unkown"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	3	0	0
2006	"September"	"Utah"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	26	0	0
2006	"September"	"Virginia"	"Catering Service"	"Lettuce-Based Salads Unspecified"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	9	0	0
2006	"September"	"Virginia"	"Unkown"	"Chicken, Bbq; Ham, Biscuit; Potato Salad"	"NA"	"Staphylococcus aureus"	"Unkown"	"Confirmed"	100	2	0
2006	"September"	"Washington"	"Unkown"	"Whole Milk, Unpasteurized"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	2	1	0
2006	"October"	"Alaska"	"Private Home/Residence"	"Ethnic Style, Unspecified"	"NA"	"Clostridium botulinum"	"Unkown"	"Confirmed"	5	2	0
2006	"October"	"Alaska"	"Restaurant"	"Chicken, Baked"	"NA"	"Unkown"	"Unkown"	"Pending"	32	0	0
2006	"October"	"Arizona"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
2006	"October"	"Arizona"	"Restaurant"	"Beef, Other"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
2006	"October"	"California"	"Restaurant"	"Multiple Foods"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	24	2	0
2006	"October"	"California"	"Restaurant"	"Multiple Foods"	"NA"	"Chemical or toxin"	"Unkown"	"Suspected"	4	0	0
2006	"October"	"California"	"Private Home/Residence"	"Bbq, Unspecified"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	15	0	0
2006	"October"	"California"	"Restaurant"	"Pork, Carnitas"	"Pork"	"Clostridium perfringens"	"Unkown"	"Suspected"	81	0	0
2006	"October"	"California"	"Restaurant"	"Unknown Seafood"	"NA"	"Bacterium"	"Unkown"	"Suspected"	3	0	0
2006	"October"	"California"	"Restaurant"	"Unkown"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	2	0	0
2006	"October"	"California"	"Unkown"	"Bear, Unspecified"	"NA"	"Trichinella spiralis"	"Unkown"	"Confirmed"	2	1	0
2006	"October"	"California"	"Unkown"	"Chicken, Soy Sauce; Pork, Soy Sauce"	"NA"	"Campylobacter unknown"	"Unkown"	"Confirmed"	10	2	0
2006	"October"	"Colorado"	"Restaurant; Banquet Facility"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	36	0	0
2006	"October"	"Connecticut"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	12	0	0
2006	"October"	"Connecticut"	"Restaurant"	"Sandwich, Deli"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	5	0	0
2006	"October"	"Florida"	"Private Home/Residence"	"Clams, Raw"	"NA"	"Neurotoxic shellfish poison"	"Unkown"	"Confirmed"	2	1	0
2006	"October"	"Georgia"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	10	0	0
2006	"October"	"Hawaii"	"Unkown"	"Fish, Mackeral"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	3	0	0
2006	"October"	"Hawaii"	"Private Home/Residence"	"Fish, Other"	"NA"	"Ciguatoxin"	"Unkown"	"Confirmed"	2	0	0
2006	"October"	"Hawaii"	"Restaurant"	"Fish, Mahi Mahi"	"NA"	"Scombroid toxin"	"Unkown"	"Confirmed"	2	0	0
2006	"October"	"Illinois"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
2006	"October"	"Illinois"	"Restaurant"	"Chicken, Buffalo Wings"	"NA"	"Unkown"	"Unkown"	"Pending"	6	0	0
2006	"October"	"Illinois"	"Grocery Store"	"Pork, Other"	"NA"	"Salmonella enterica"	"Berta"	"Confirmed"	5	2	0
2006	"October"	"Iowa"	"Banquet Facility"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	20	1	0
2006	"October"	"Kansas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	9	0	0
2006	"October"	"Kansas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2006	"October"	"Kansas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2006	"October"	"Maryland"	"Restaurant"	"Duck, Other"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2006	"October"	"Maryland"	"Catering Service"	"Pork, Other"	"NA"	"Unkown"	"Unkown"	"Pending"	26	1	0
2006	"October"	"Massachusetts"	"Camp"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	49	1	0
2006	"October"	"Michigan"	"Restaurant; Catering Service"	"Beans, Baked"	"NA"	"Unkown"	"Unkown"	"Pending"	26	0	0
2006	"October"	"Michigan"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	100	2	0
2006	"October"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	6	0	0
2006	"October"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Clostridium perfringens"	"Unkown"	"Confirmed"	5	0	0
2006	"October"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	14	0	0
2006	"October"	"Minnesota"	"Restaurant"	"Sandwich, Unspecified"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	29	0	0
2006	"October"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	4	0	0
2006	"October"	"Minnesota"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	6	0	0
2006	"October"	"Nevada"	"Restaurant"	"Unkown"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	4	0	0
2006	"October"	"New York"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	22	0	0
2006	"October"	"New York"	"School/College/University"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	11	1	0
2006	"October"	"New York"	"Restaurant"	"Unkown"	"NA"	"Giardia intestinalis"	"Unkown"	"Confirmed"	8	0	0
2006	"October"	"North Carolina"	"Fair/Festival"	"Unkown"	"NA"	"Escherichia coli, Shiga toxin-producing"	"O157:H7"	"Confirmed"	5	3	0
2006	"October"	"North Carolina"	"Private Home/Residence"	"Unkown"	"NA"	"Salmonella enterica"	"Enteritidis"	"Confirmed"	42	13	0
2006	"October"	"North Carolina"	"Nursing Home/Assisted Living Facility"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	39	4	0
2006	"October"	"North Dakota"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	26	1	0
2006	"October"	"North Dakota"	"Private Home/Residence"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	16	0	0
2006	"October"	"Ohio"	"Restaurant; Private Home/Residence; Grocery Store"	"Sausage, Unspecified"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
2006	"October"	"Ohio"	"Unkown"	"Other Food"	"NA"	"Chemical or toxin"	"Unkown"	"Confirmed"	2	0	0
2006	"October"	"Ohio"	"Unkown"	"Sandwich, Deli"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
2006	"October"	"Ohio"	"Restaurant"	"Lettuce-Based Salads Unspecified"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	14	0	0
2006	"October"	"Oklahoma"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	14	0	0
2006	"October"	"Pennsylvania"	"Catering Service"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	5	0	0
2006	"October"	"Pennsylvania"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	3	0	0
2006	"October"	"South Carolina"	"Fair/Festival"	"Peanuts"	"NA"	"Salmonella enterica"	"Thompson"	"Confirmed"	100	3	0
2006	"October"	"Tennessee"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	15	0	0
2006	"October"	"Texas"	"Private Home/Residence"	"Cake, Brownie"	"NA"	"Unkown"	"Unkown"	"Pending"	41	0	0
2006	"October"	"Texas"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	18	10	0
2006	"October"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	5	0	0
2006	"October"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	3	0	0
2006	"October"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	16	0	0
2006	"October"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Bacterium"	"Unkown"	"Suspected"	6	0	0
2006	"October"	"Washington"	"Unkown"	"Sandwich, Deli"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	8	0	0
2006	"October"	"Washington"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	4	1	0
2006	"October"	"Washington"	"Restaurant"	"Oysters, Raw"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	10	0	0
2006	"October"	"Wisconsin"	"Religious Facility"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	17	0	0
2006	"October"	"Wisconsin"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	19	0	0
2006	"October"	"Wisconsin"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	17	0	0
2006	"November"	"Arizona"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unknown"	"Suspected"	4	0	0
2006	"November"	"Arizona"	"Restaurant; Private Home/Residence"	"Eggs, Over-Easy"	"NA"	"Salmonella enterica"	"Heidelberg"	"Confirmed"	13	5	0
2006	"November"	"California"	"Restaurant"	"Pork Fried Rice"	"Rice"	"Bacillus cereus"	"Unkown"	"Suspected"	5	0	0
2006	"November"	"California"	"Restaurant"	"Multiple Foods"	"NA"	"Norovirus unknown"	"Unkown"	"Suspected"	5	1	0
2006	"November"	"California"	"Unkown"	"Cake, Cheese"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	11	0	0
2006	"November"	"California"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Confirmed"	19	0	0
2006	"November"	"California"	"Restaurant"	"Mutiple Mexican Foods"	"Chicken"	"Bacillus cereus; Clostridium perfringens"	"Unkown"	"Suspected"	3	0	0
2006	"November"	"California"	"Restaurant"	"Mutiple Mexican Foods"	"Chicken"	"Norovirus unknown"	"Unkown"	"Suspected"	3	0	0
2006	"November"	"California"	"Restaurant"	"Salad, Unspecified"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	8	0	0
2006	"November"	"California"	"Restaurant"	"Ground Beef, Meatballs"	"Beef"	"Clostridium perfringens"	"Unkown"	"Confirmed"	7	0	0
2006	"November"	"California"	"Banquet Facility"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	113	2	0
2006	"November"	"California"	"Restaurant"	"Unkown"	"NA"	"Bacillus cereus; Clostridium perfringens"	"Unkown"	"Suspected"	6	1	0
2006	"November"	"California"	"Private Home/Residence; Banquet Facility"	"Unkown"	"NA"	"Norovirus genogroup II"	"Unknown"	"Suspected"	16	1	0
2006	"November"	"California"	"Private Home/Residence"	"Fermented Tofu"	"NA"	"Clostridium botulinum"	"Unkown"	"Confirmed"	2	2	0
2006	"November"	"California"	"Unkown"	"Turkey, Baked"	"NA"	"Bacillus cereus; Clostridium perfringens"	"Unkown"	"Suspected"	21	0	0
2006	"November"	"California"	"Restaurant"	"Unkown"	"NA"	"Unkown"	"Unkown"	"Pending"	2	0	0
2006	"November"	"California"	"Restaurant"	"Soup, Puffer Fish"	"NA"	"Puffer fish tetrodotoxin"	"Unkown"	"Suspected"	2	2	0
2006	"November"	"California"	"Office/Indoor Workplace"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	31	0	0
2006	"November"	"California"	"Office/Indoor Workplace"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	34	1	0
2006	"November"	"Colorado"	"Banquet Facility; Catering Service; Grocery Store"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Confirmed"	14	1	0
2006	"November"	"Colorado"	"Restaurant"	"Unkown"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	4	0	0
2006	"November"	"Colorado"	"Restaurant"	"Sandwich, Deli"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	10	0	0
2006	"November"	"Colorado"	"Restaurant; Private Home/Residence"	"Unkown"	"NA"	"Norovirus unknown"	"Unkown"	"Confirmed"	12	0	0
2006	"November"	"Connecticut"	"Restaurant"	"Chicken"	"NA"	"Norovirus genogroup I"	"Unkown"	"Suspected"	7	0	0
2006	"November"	"Florida"	"Restaurant"	"Ribs, Pork"	"NA"	"Staphylococcus aureus"	"Unkown"	"Suspected"	2	1	0
2006	"November"	"Florida"	"Restaurant"	"Rice, Spanish"	"NA"	"Bacillus cereus"	"Unkown"	"Suspected"	4	0	0
